amount,transaction_hour,transactions_last_10min,failed_attempts,new_device,location_change,account_age_days,previous_chargebacks,ip_repeat_count,merchant_tx_per_min,failure_rate_5m,fraud
6103.43,3,2,1,1,0,129,1,0,8.36,2.63,0
11078.87,1,6,0,0,0,367,0,0,19.43,3.6,0
1987.84,23,3,0,0,0,208,0,1,14.76,3.76,0
2317.63,10,2,0,0,0,227,0,1,15.37,10.62,0
1178.69,16,3,1,0,0,162,0,1,15.89,3.58,0
2105.64,5,2,1,0,1,63,0,2,20.56,1.54,0
2170.7,7,1,0,0,0,320,0,1,17.03,2.18,0
1777.6,19,3,2,1,0,289,0,2,8.0,9.03,0
1678.13,15,8,1,0,0,67,0,0,21.58,11.32,1
2739.27,5,1,2,1,0,561,0,0,7.83,7.36,0
2704.68,0,3,0,0,0,504,1,1,16.42,1.01,0
26051.7,19,1,0,0,0,136,0,1,15.8,2.52,0
2406.93,1,0,1,0,0,926,0,0,15.97,3.93,0
5225.77,0,3,0,0,0,626,0,2,24.12,8.31,0
1986.78,7,2,2,0,0,293,0,1,23.35,6.31,0
1960.44,22,4,0,0,0,206,0,2,19.44,5.26,0
608.14,15,4,0,1,0,646,0,0,21.75,0.75,0
699.29,1,2,1,0,0,97,0,3,13.74,9.9,0
1025.21,22,1,1,0,0,140,0,1,17.01,4.02,0
4415.52,22,2,1,0,0,350,0,1,11.72,6.32,0
11270.93,16,3,0,0,0,354,0,1,18.72,16.21,0
557.8,1,2,1,0,0,1110,0,0,25.17,1.37,0
2045.65,0,7,0,0,0,452,0,1,25.73,11.04,1
866.76,20,1,0,0,0,275,0,2,23.27,2.25,0
2758.68,19,4,0,0,0,263,0,1,24.53,2.77,0
11266.15,19,2,1,0,0,317,0,0,10.28,2.18,0
2277.36,11,1,2,0,0,70,0,2,29.02,10.45,1
3463.75,14,3,0,0,0,394,0,2,19.55,9.07,0
16780.79,4,4,2,0,0,258,0,0,21.93,4.91,0
5888.73,0,3,1,0,0,786,0,4,18.13,2.47,0
1639.1,5,1,1,1,0,185,0,2,9.23,5.03,0
4302.11,14,4,1,0,0,1021,0,1,26.55,2.2,0
1527.02,9,6,0,0,0,83,0,3,11.39,0.48,0
5661.85,14,2,0,0,0,136,1,0,13.96,4.54,0
6254.82,10,2,2,0,0,196,0,1,15.52,2.51,0
866.52,13,2,1,0,0,82,0,2,17.57,9.96,0
4376.07,22,1,1,1,0,276,0,0,22.75,3.21,0
3218.11,15,1,0,0,1,1093,0,1,21.47,4.47,0
6450.49,22,4,0,0,0,536,0,1,7.86,1.8,0
8715.99,23,2,0,0,0,276,0,0,16.94,1.17,0
6010.85,14,6,3,0,0,208,1,1,11.6,12.59,1
2648.23,23,3,0,0,1,653,1,2,14.32,13.01,1
9701.12,5,2,0,0,0,1066,0,2,12.09,7.93,0
1455.76,12,4,1,0,0,589,0,0,12.73,1.88,0
910.01,1,4,1,0,0,232,0,2,24.5,6.77,0
127.1,2,3,1,0,0,539,0,2,15.23,4.55,0
3382.44,3,5,0,0,1,185,0,2,8.49,3.34,0
1536.67,3,5,1,1,0,234,0,1,23.09,1.23,0
5528.34,9,3,0,0,0,280,0,4,24.39,3.17,0
459.53,17,3,2,0,0,404,0,1,16.21,4.35,0
1845.42,23,4,0,0,0,715,0,1,22.55,7.81,0
5965.71,23,2,0,0,0,554,0,0,20.29,6.64,0
1234.81,4,2,0,0,1,204,0,5,7.37,6.8,0
5595.51,10,2,0,0,0,508,0,0,31.92,2.39,0
2028.65,10,1,4,0,0,452,1,2,24.81,11.3,1
3517.66,2,1,0,1,0,684,0,0,17.33,4.91,0
6801.62,0,4,0,0,0,324,0,0,15.38,9.89,0
9901.45,8,2,2,0,0,200,1,1,24.25,5.07,0
4012.29,20,2,1,0,0,96,0,0,8.32,14.21,0
1548.88,9,2,0,1,0,318,0,1,22.33,4.51,0
2250.84,9,0,0,0,1,648,0,1,22.84,9.12,0
7106.77,23,4,0,0,0,409,0,1,22.56,13.09,0
1245.99,9,0,0,0,0,198,0,1,10.81,9.76,0
3020.05,16,2,0,0,0,308,0,1,10.47,4.39,0
2428.0,23,0,0,0,0,361,1,0,10.9,8.82,0
3266.49,2,3,0,0,0,218,0,0,16.23,6.57,0
1261.75,12,2,0,0,0,482,1,1,17.3,1.55,0
520.85,8,2,0,1,0,237,0,1,14.75,14.62,0
6290.4,2,2,0,0,0,767,0,0,13.73,5.28,0
10020.0,1,4,1,1,1,417,0,2,27.99,0.35,0
554.58,15,0,0,0,0,467,0,3,19.85,1.01,0
5363.5,15,4,0,1,0,265,0,2,24.37,3.12,0
11354.19,13,0,0,1,0,145,0,1,16.79,9.47,0
6807.0,16,5,0,1,0,576,0,0,21.33,13.14,1
2350.77,17,3,0,0,0,177,0,2,25.5,2.44,0
1351.98,1,2,0,0,0,911,0,2,19.99,6.03,0
3964.07,0,4,0,0,0,238,0,1,15.83,5.49,0
4722.88,8,1,1,0,0,430,0,1,12.43,3.07,0
4026.28,13,5,0,0,0,220,0,2,6.06,1.56,0
3013.5,21,3,1,1,0,255,0,0,20.41,20.06,1
1168.2,23,5,0,0,0,536,0,1,20.1,3.0,0
5674.98,19,1,1,0,0,424,1,0,24.38,5.81,0
5969.37,6,3,1,1,0,258,0,3,19.62,3.17,0
4495.64,13,6,0,0,0,192,1,2,15.89,10.53,1
4090.99,2,2,0,0,0,119,1,2,16.67,1.97,0
21230.88,11,2,2,0,0,176,0,3,13.78,4.77,0
1890.13,2,2,1,0,0,109,0,0,11.57,3.93,0
13981.73,23,1,0,0,0,141,0,0,22.79,1.34,0
1684.58,10,3,1,0,0,403,0,0,30.07,5.47,0
11665.58,17,3,2,0,0,185,0,3,13.33,5.04,0
13293.57,2,1,0,1,1,380,0,1,28.53,2.67,0
2676.58,22,1,0,0,0,738,0,1,9.11,8.51,0
20827.12,12,1,1,0,0,663,0,1,21.68,5.46,0
5957.99,1,0,0,0,1,74,0,2,21.9,9.95,0
1449.34,8,2,1,0,0,649,0,0,25.33,3.76,0
2458.08,5,5,1,0,0,97,0,2,18.59,5.03,0
11960.93,1,6,2,0,0,242,0,2,18.98,7.22,1
9597.12,0,2,0,0,0,803,0,3,19.3,9.62,0
1198.78,17,1,0,0,0,272,0,1,26.21,7.51,0
3145.66,20,5,0,0,1,334,0,2,19.99,8.17,0
4508.41,15,4,2,0,0,54,0,1,13.57,7.13,0
2136.69,16,0,1,0,0,187,0,0,18.35,2.31,0
43290.55,0,2,1,1,0,377,1,0,13.39,8.35,1
4653.37,4,4,0,1,0,535,0,3,27.61,0.91,0
3412.15,0,5,3,0,1,791,0,1,17.55,6.81,1
12713.17,23,2,1,0,0,248,0,0,24.79,5.37,0
2481.27,17,3,1,0,0,942,0,2,14.96,1.7,0
10486.03,22,5,0,0,0,708,0,2,20.02,1.01,0
631.99,21,1,1,0,0,573,0,0,21.81,6.27,0
2261.23,5,4,0,1,0,331,0,3,12.28,9.18,0
10954.7,12,3,0,0,0,597,0,1,27.11,16.83,0
18933.87,15,3,1,0,0,165,0,1,25.02,2.24,0
1616.53,17,1,1,0,1,570,0,3,29.18,5.03,0
1430.37,16,6,2,0,0,40,0,1,11.16,1.81,0
6606.56,10,2,0,0,0,171,1,1,30.05,13.56,1
1892.8,0,2,0,1,0,434,0,1,16.16,11.33,0
2746.25,22,2,1,0,0,762,0,1,13.24,2.78,0
9138.26,16,2,0,0,0,133,0,2,24.4,3.52,0
2056.36,20,1,0,0,0,1321,0,0,22.87,4.32,0
462.34,5,0,0,0,0,600,0,1,14.93,4.41,0
928.77,2,1,0,1,0,18,0,1,9.16,1.59,0
3679.21,21,8,2,0,0,865,0,1,12.73,7.78,1
514.61,19,0,0,0,0,668,0,2,20.2,2.14,0
2665.06,20,4,0,1,0,706,0,1,24.59,9.48,0
844.12,10,2,4,0,0,219,0,1,26.22,10.22,1
20372.39,21,5,1,0,0,127,0,0,24.0,4.99,0
35362.24,5,2,1,0,0,71,0,1,14.36,9.88,0
1198.58,18,4,1,0,0,469,0,3,27.05,5.44,0
4767.59,11,1,1,1,0,201,0,4,17.65,4.68,0
1328.19,3,3,1,0,0,414,0,1,22.98,3.57,0
2631.26,17,3,0,0,0,442,0,1,4.48,7.63,0
24188.75,8,0,1,0,0,694,1,2,25.03,17.06,1
2230.49,3,1,3,0,0,368,0,3,22.72,8.63,1
2696.37,17,5,0,0,0,677,0,0,23.18,3.78,0
1353.36,18,3,0,0,1,295,1,1,16.44,8.84,1
12130.75,7,3,0,0,0,982,0,1,17.7,6.97,0
118.34,23,5,1,0,0,266,0,2,11.72,4.76,0
2287.15,17,4,0,0,0,540,0,2,21.81,7.0,0
3469.69,0,5,1,0,0,251,0,2,22.07,17.61,1
1818.68,8,0,2,0,1,291,0,3,8.58,5.02,0
9015.7,23,2,0,0,0,462,0,4,8.63,3.15,0
12863.24,4,2,0,0,1,451,0,0,12.12,13.39,1
826.63,22,3,0,0,0,116,0,1,22.98,5.86,0
32799.25,12,0,2,1,0,175,0,0,28.34,7.91,1
816.95,16,1,0,0,0,390,0,4,20.85,3.9,0
14087.77,16,5,1,0,0,335,0,1,15.31,3.68,0
4261.26,12,2,0,0,0,83,0,1,5.47,6.74,0
2145.47,12,3,3,0,0,518,0,3,22.59,0.36,0
2368.86,13,3,1,0,0,697,0,0,18.01,8.4,0
3515.06,15,6,1,0,0,162,1,1,21.41,9.64,1
4531.64,17,5,0,1,0,154,0,2,15.8,7.95,0
1385.53,10,1,0,0,0,255,0,1,18.23,1.6,0
2847.97,10,5,1,1,0,566,0,0,27.12,25.0,1
1620.99,18,4,0,0,0,428,0,2,25.08,4.98,0
1016.58,18,2,1,1,0,621,0,0,24.85,19.24,1
1543.52,15,5,1,0,0,329,0,2,2.0,8.59,0
1088.47,11,3,0,0,0,282,0,1,19.98,6.22,0
2342.18,13,3,2,0,0,785,0,0,18.68,6.49,0
5733.6,13,1,0,0,0,578,0,0,25.63,1.43,0
4132.95,10,4,1,0,0,522,1,0,17.27,11.42,1
28942.37,4,3,0,0,0,256,0,2,15.84,9.21,0
357.46,12,2,1,0,0,14,0,1,28.59,1.47,0
5959.89,10,3,1,1,1,124,0,0,21.43,7.21,0
3665.58,1,0,0,0,0,185,0,3,14.11,8.33,0
8573.69,22,4,0,0,0,186,1,0,10.79,2.12,0
7725.55,16,2,1,0,0,467,0,1,21.31,5.94,0
3061.8,2,0,0,0,0,1291,0,2,17.34,4.54,0
4364.61,4,4,2,0,0,249,0,1,19.23,10.16,0
1666.91,13,2,1,0,0,45,0,3,18.09,15.9,0
6935.19,20,1,1,0,1,397,0,3,19.22,9.58,0
506.33,11,2,0,1,0,370,0,0,26.25,6.74,0
8231.04,19,3,1,1,1,32,0,1,13.05,1.66,0
3553.43,3,5,0,0,0,274,1,4,18.19,7.2,1
2183.28,12,5,0,0,0,381,0,0,20.19,6.3,0
2852.18,19,3,1,0,0,210,1,0,23.5,9.02,1
3080.49,20,3,0,1,0,741,1,1,24.73,3.13,0
14216.65,5,0,0,0,0,842,0,2,15.48,1.51,0
108571.95,16,5,0,1,0,86,0,0,17.66,4.15,1
13106.51,0,3,0,0,0,246,0,0,25.78,2.69,0
2011.04,3,2,1,0,0,305,0,3,28.99,2.2,0
7053.44,21,2,0,0,0,408,0,0,15.28,4.89,0
7383.45,17,4,0,0,0,669,0,3,13.99,1.7,0
1378.27,4,3,1,1,0,273,0,4,15.57,0.85,0
968.9,23,5,0,0,0,249,0,3,23.74,3.2,0
3406.89,23,1,2,0,0,230,0,0,17.59,7.86,0
8502.31,0,4,1,0,0,484,0,0,27.77,3.47,0
670.22,0,6,1,0,0,132,0,1,22.79,5.63,0
1707.96,5,3,0,0,0,92,0,2,25.44,4.93,0
6642.77,19,3,0,0,0,917,0,0,19.8,9.0,0
3804.01,14,4,0,0,0,132,0,0,8.86,4.11,0
16108.26,12,3,0,1,0,1629,0,0,8.57,4.27,0
827.21,9,2,0,1,0,434,0,1,21.51,7.68,0
43035.18,11,3,1,0,0,272,0,2,23.99,4.4,0
724.23,15,3,1,0,0,493,0,1,15.93,10.13,0
432.41,1,3,0,0,0,381,0,2,12.53,7.36,0
3422.55,14,2,0,0,0,132,0,3,12.29,3.35,0
1106.35,5,3,0,0,0,218,0,0,15.06,8.65,0
3495.76,18,7,2,0,0,725,0,0,20.06,5.44,0
3369.73,4,3,0,0,0,275,0,0,10.13,1.7,0
2964.42,1,1,1,0,0,496,0,1,3.14,8.08,0
1503.38,10,1,0,0,0,637,0,3,7.66,6.76,0
5734.69,10,2,0,0,0,40,0,0,11.32,1.92,0
2609.19,12,5,4,0,0,356,0,1,26.16,5.69,1
11601.02,20,1,0,0,0,173,0,0,16.63,6.09,0
3012.75,16,3,3,0,0,447,0,0,8.9,2.83,0
1322.29,8,3,1,0,0,107,0,1,20.6,9.17,0
618.88,17,1,0,1,0,551,0,0,14.82,3.31,0
3039.0,12,4,0,0,0,90,0,1,23.25,10.2,0
960.39,5,2,3,0,0,485,0,2,22.96,11.39,1
882.31,0,4,1,0,0,476,1,2,17.72,1.48,0
6334.91,0,5,0,0,0,405,0,2,8.28,10.46,0
563.09,5,3,0,1,0,452,1,2,17.16,6.89,0
16039.39,19,2,1,0,0,1020,0,0,15.99,3.26,0
4305.73,11,1,1,0,0,204,0,2,9.45,5.94,0
3477.14,10,3,0,0,0,279,0,1,24.66,4.83,0
1228.43,9,6,2,0,0,82,0,1,16.78,4.87,0
8124.11,6,6,0,0,0,115,1,3,24.64,8.99,0
3629.86,17,1,1,0,0,357,0,2,16.38,2.22,0
1771.53,0,5,0,0,0,760,0,3,24.17,8.94,0
4490.93,14,3,1,0,0,753,0,1,21.05,19.54,1
622.08,22,4,2,0,0,190,0,0,16.7,8.02,0
653.87,21,0,1,0,0,1125,0,2,20.27,10.82,0
1123.05,8,3,1,1,0,125,0,0,24.71,7.11,0
5255.36,20,6,0,1,0,572,0,3,15.71,1.94,0
3628.52,5,2,0,1,0,177,0,1,17.67,4.4,0
10953.65,5,4,0,0,1,208,0,1,14.82,2.87,0
1385.77,8,5,1,0,0,283,0,1,12.49,5.56,0
6656.85,0,6,3,0,0,322,0,2,23.87,8.6,1
3230.64,6,2,0,0,0,613,0,0,24.18,13.12,0
1352.63,20,5,0,0,0,614,0,5,25.06,3.12,0
5456.56,18,4,1,0,0,527,0,1,19.55,9.78,0
3397.13,7,4,0,1,0,511,0,0,19.14,12.43,0
1880.75,7,2,1,1,0,585,0,1,15.23,5.42,0
3805.11,8,4,0,0,0,860,0,2,14.06,7.08,0
3177.95,2,1,0,0,0,181,0,2,23.94,1.9,0
3098.36,3,2,1,1,0,476,0,2,22.79,7.6,0
2360.85,23,2,0,0,0,506,0,0,4.01,6.64,0
925.01,16,4,3,0,0,377,0,2,16.05,6.47,0
3938.3,16,1,0,0,0,294,0,1,11.25,6.49,0
1567.36,6,5,0,0,0,534,0,3,6.07,14.4,0
1247.2,20,3,1,0,0,483,0,3,17.52,3.45,0
2827.83,4,5,1,0,0,60,0,2,25.32,0.47,0
7869.33,23,2,1,0,0,313,0,1,18.28,2.22,0
4424.42,12,5,0,0,0,621,0,2,16.75,4.2,0
2084.53,7,4,0,0,0,565,0,1,19.61,1.54,0
1998.37,18,5,2,0,0,58,0,0,20.55,5.32,0
7098.25,10,3,1,0,0,869,1,0,25.51,6.84,0
293.96,6,3,1,0,0,326,0,1,12.78,10.56,0
8410.48,16,2,1,1,0,559,0,0,20.03,8.75,0
508.92,17,2,1,0,0,318,0,2,15.72,15.19,0
823.71,14,1,0,0,0,590,1,2,10.31,7.55,0
2121.8,11,3,1,0,0,116,0,2,18.99,1.46,0
35547.69,7,3,0,0,0,634,0,5,14.63,10.24,0
21190.12,9,2,0,0,0,391,0,2,27.2,14.55,0
7645.04,20,7,2,0,1,370,0,0,18.12,2.74,0
5294.21,8,1,0,0,0,536,0,2,14.52,10.88,0
515.23,23,5,0,0,0,290,1,0,25.64,9.8,1
4292.38,3,0,0,0,0,495,0,1,30.0,1.44,0
2045.34,3,2,0,1,0,373,0,0,23.71,2.39,0
1544.56,7,3,0,0,0,239,0,0,17.92,6.65,0
4283.58,0,3,2,0,0,642,0,0,10.9,3.21,0
2220.16,21,0,0,0,0,323,0,0,20.23,8.43,0
9070.34,8,2,1,0,0,370,0,4,18.12,6.23,0
476.87,2,4,2,1,0,279,0,1,27.6,10.99,1
3939.31,14,3,2,0,0,251,0,0,30.1,1.58,0
1446.57,22,2,0,0,0,46,0,3,24.2,9.64,0
2368.19,23,1,0,1,0,1108,1,2,21.12,1.16,0
5013.34,2,2,1,0,0,191,0,0,18.35,14.33,1
1126.45,19,0,0,1,0,227,0,1,27.02,1.39,0
4326.2,8,4,1,0,0,809,1,0,4.22,4.28,0
2913.31,20,3,2,0,0,290,0,1,17.88,2.51,0
1819.62,14,2,1,0,1,209,0,2,20.58,3.97,0
2221.41,17,4,1,1,1,857,0,2,12.09,12.06,1
3095.55,20,1,0,0,0,485,0,0,11.4,9.85,0
1625.83,21,5,1,0,0,199,0,2,24.9,8.99,0
3668.17,3,3,0,1,0,409,0,1,8.52,4.67,0
2718.71,17,3,1,0,0,534,0,3,20.47,8.38,0
1916.3,3,1,0,1,0,94,0,4,15.09,6.7,0
19328.47,22,3,1,0,1,138,0,0,13.69,2.03,0
5630.77,15,1,0,1,0,626,0,1,7.64,7.91,0
2436.1,4,3,3,0,1,1042,0,1,16.11,5.7,1
4243.54,7,5,0,0,0,451,0,0,13.11,10.87,0
1238.73,21,2,1,0,0,277,1,0,12.63,3.41,0
2301.67,15,2,3,0,0,688,0,1,16.03,7.45,0
2601.7,5,1,1,0,0,318,0,1,21.18,6.86,0
983.25,19,4,0,0,1,153,0,2,19.27,4.26,0
5468.29,17,3,0,0,0,156,0,0,21.94,5.94,0
2141.17,1,7,0,0,0,234,0,1,19.15,4.49,0
2506.79,6,2,1,0,0,627,0,1,26.35,9.08,0
2003.89,20,1,0,0,0,659,0,1,8.8,3.92,0
81393.05,8,1,2,0,0,451,0,1,30.28,6.27,1
1815.75,0,3,0,0,0,183,0,1,19.78,14.25,0
414.84,14,2,0,0,0,428,0,2,23.71,1.75,0
678.63,21,2,0,0,0,242,0,3,19.58,6.82,0
8080.97,13,1,0,1,0,661,0,1,14.28,3.45,0
14813.22,23,2,0,0,0,330,0,3,15.52,12.15,0
1779.54,2,0,0,0,0,257,0,1,24.64,4.38,0
13945.29,16,0,0,0,0,508,0,0,17.44,12.29,0
7932.07,15,5,0,0,0,236,0,1,24.72,12.58,0
2984.08,23,7,2,0,0,85,0,0,17.09,5.39,0
2769.8,12,3,2,0,0,84,0,0,22.57,1.64,0
4402.44,19,3,2,1,0,651,0,1,14.89,2.92,0
9148.35,3,2,0,0,0,224,0,2,5.46,6.32,0
5525.67,1,4,1,0,0,50,0,3,15.97,3.85,0
1788.89,17,5,0,1,0,199,0,1,15.84,25.0,1
3032.32,0,1,1,1,0,70,0,1,16.85,18.46,1
29153.39,20,4,0,0,0,312,0,2,10.06,13.29,0
4739.92,0,4,0,1,0,495,0,2,24.78,5.15,0
9070.58,16,7,1,0,0,376,0,1,25.04,10.47,0
6418.11,10,2,2,1,0,92,0,2,29.98,4.79,0
4851.41,15,2,0,0,1,1024,0,2,5.68,9.36,0
4081.15,14,4,1,1,0,829,0,1,9.49,3.85,0
9341.86,10,2,1,0,0,468,0,2,22.3,1.26,0
7743.23,11,4,0,0,0,199,0,0,11.44,2.15,0
4803.44,12,3,2,1,0,1038,1,0,21.12,3.13,0
1757.33,16,0,1,0,0,112,0,5,13.23,11.89,0
5457.99,17,6,1,0,0,99,0,1,15.95,8.82,0
3393.58,10,6,0,1,0,243,0,2,19.6,1.93,0
2634.19,8,2,0,0,0,155,0,3,23.03,7.31,0
60640.29,1,4,3,1,0,392,0,1,18.02,3.44,1
723.42,18,1,1,0,0,100,0,2,17.2,11.0,0
9961.06,5,1,0,0,0,376,0,2,18.37,8.85,0
1471.73,10,3,2,0,0,434,0,1,11.04,0.64,0
4178.7,23,2,1,0,0,287,0,0,22.12,2.11,0
54014.99,18,1,0,0,0,557,0,3,20.51,6.36,0
1325.46,8,5,2,0,0,211,0,1,20.29,4.65,0
1702.64,11,2,0,0,0,287,0,3,10.6,7.27,0
3574.61,7,2,0,1,0,430,0,2,22.61,19.6,1
1495.81,15,1,0,0,0,162,0,2,15.62,9.36,0
9211.97,3,5,1,0,0,424,0,2,11.75,5.65,0
2077.13,22,5,0,1,0,497,0,0,20.87,1.0,0
7235.18,23,0,2,1,0,182,0,1,18.52,9.98,1
901.76,7,3,0,0,0,388,0,1,19.95,8.55,0
546.11,5,3,0,1,0,1118,0,3,11.77,10.34,0
2862.83,12,3,0,0,0,287,0,2,17.67,6.78,0
701.39,15,0,0,0,0,391,0,1,21.71,3.64,0
17929.14,15,1,0,0,0,174,0,1,21.32,5.62,0
730.48,1,2,0,0,0,557,0,1,9.0,4.58,0
1224.67,17,6,3,1,0,355,3,0,24.51,14.53,1
5621.2,1,2,1,1,0,484,0,2,18.66,4.03,0
1967.1,8,4,2,0,0,365,0,2,13.66,5.3,0
739.29,17,5,3,0,0,444,0,2,15.62,6.98,0
31006.82,21,6,1,0,0,452,0,1,5.43,2.69,0
1271.92,15,1,2,0,1,271,0,2,14.53,5.84,0
2962.92,3,3,2,1,0,94,0,1,19.94,1.52,0
2922.95,16,1,1,0,0,188,0,0,17.17,5.0,0
7675.78,0,1,1,0,0,91,0,0,17.7,3.1,0
5916.32,5,2,0,1,0,238,0,1,20.37,2.95,0
1528.22,2,2,0,0,0,417,0,1,17.99,8.07,0
2586.04,23,1,1,1,0,461,0,2,15.45,5.11,0
2869.04,8,6,3,0,0,250,1,0,29.79,6.89,1
7993.69,13,3,1,0,0,555,0,1,14.19,0.88,0
1067.7,18,3,0,0,0,271,0,3,18.45,2.87,0
30303.43,23,3,1,0,0,769,0,1,31.48,4.34,0
1640.67,23,2,0,0,0,105,0,2,22.19,2.21,0
3607.65,3,3,0,0,0,101,0,3,30.13,9.53,0
1077.08,9,3,0,0,0,315,0,3,15.18,10.02,0
931.63,9,5,0,0,0,391,0,1,12.83,4.9,0
1453.68,19,4,0,1,0,465,0,2,12.81,7.08,0
1314.16,8,3,1,0,0,682,0,1,19.71,6.04,0
2356.73,5,3,1,0,0,151,0,3,33.49,9.92,0
1302.56,18,2,1,0,1,1200,0,0,14.71,4.29,0
7557.76,11,2,1,0,0,170,0,0,19.44,2.98,0
1600.17,17,6,1,0,0,661,0,1,9.47,3.68,0
1424.38,9,1,0,0,1,145,0,0,22.89,5.25,0
2410.0,11,2,1,0,1,63,0,2,7.76,2.91,0
10326.63,0,3,0,0,0,778,1,1,16.3,4.14,0
4562.47,0,2,0,0,0,243,0,1,32.14,2.62,0
3279.11,0,1,0,0,0,439,0,2,14.26,3.73,0
808.6,4,2,0,1,0,112,0,0,7.38,3.65,0
1096.8,8,3,1,0,0,883,0,0,18.97,9.05,0
951.15,1,3,2,1,0,75,0,1,21.26,20.31,1
14359.88,3,6,0,0,0,432,0,0,14.99,2.04,0
6355.6,20,3,0,0,0,825,0,1,18.67,2.87,0
1473.36,20,4,0,0,0,147,0,1,15.51,4.29,0
2013.06,6,2,0,0,0,383,0,2,14.22,4.02,0
1530.65,22,4,1,0,0,174,0,1,12.07,2.7,0
1436.33,2,4,0,0,0,238,0,1,16.19,2.57,0
5903.59,0,4,0,0,0,342,1,1,16.25,1.34,0
2692.13,8,3,0,0,0,407,0,1,12.9,2.57,0
32377.73,6,3,0,0,0,379,0,1,12.04,5.1,0
13532.88,1,2,0,0,0,611,1,0,6.49,9.99,1
14399.58,20,7,0,1,0,661,1,0,10.15,4.17,0
7368.17,23,3,1,0,0,644,1,1,24.74,10.2,1
2336.03,6,3,0,0,0,654,0,1,28.73,6.23,0
6820.45,7,2,0,0,0,416,0,1,11.31,3.4,0
2524.32,17,5,2,1,0,231,0,1,12.0,4.25,0
20166.74,22,6,2,1,0,756,0,2,27.08,1.64,0
5566.34,6,1,1,0,0,138,1,2,20.01,1.73,0
4795.72,16,6,1,1,1,263,0,0,13.85,16.62,1
4160.65,0,1,2,0,0,357,0,0,22.65,0.21,0
22635.61,13,4,0,0,0,464,0,0,6.1,6.19,0
808.0,23,3,1,0,0,863,0,2,18.05,1.27,0
25089.44,11,2,1,0,0,201,0,1,6.33,1.87,0
2994.52,15,1,1,0,0,334,0,0,34.17,6.71,0
831.76,16,2,1,0,0,124,0,4,25.51,4.2,0
1652.72,15,1,0,1,1,630,0,1,17.75,3.68,0
643.33,16,3,2,0,0,342,0,1,15.8,2.01,0
7232.5,21,0,0,0,1,98,0,2,18.08,8.7,0
1223.89,0,1,0,0,0,487,0,2,18.65,2.66,0
4346.39,21,4,1,0,0,692,0,0,16.82,6.26,0
11979.21,21,5,1,0,0,174,0,2,13.31,21.43,1
1797.91,21,4,0,0,0,450,0,1,14.78,9.08,0
2747.62,8,3,1,0,0,478,0,0,21.97,9.89,0
926.55,13,0,0,1,0,275,0,1,16.33,4.56,0
2421.7,8,3,1,0,0,214,0,1,20.13,4.38,0
54324.19,20,0,0,0,0,1002,0,0,20.89,17.54,1
8240.61,9,3,0,0,0,592,0,1,13.56,5.72,0
2757.37,7,5,0,0,0,1202,0,1,18.75,5.85,0
1915.49,16,6,0,0,0,381,0,1,25.31,5.05,0
3481.56,1,1,1,0,0,45,1,0,20.08,7.29,1
4173.68,9,3,3,0,0,431,0,2,15.38,0.89,0
2344.85,4,1,2,0,0,427,1,0,15.41,9.68,1
6352.24,8,4,3,0,0,342,0,0,11.91,4.3,0
1337.93,10,1,2,0,0,507,0,1,22.46,11.1,0
1331.01,1,4,0,1,0,241,0,2,16.9,6.24,0
5370.66,20,2,1,0,0,406,0,1,19.57,3.21,0
1067.34,9,2,0,0,0,499,1,1,18.41,8.52,0
7828.05,8,1,0,1,1,528,0,3,28.01,9.36,0
3586.76,3,3,0,0,0,1492,0,2,14.75,3.4,0
534.16,23,2,1,0,0,498,0,0,17.53,4.48,0
4084.58,20,2,1,0,0,350,0,3,19.02,2.94,0
620.54,11,0,0,0,0,603,0,1,22.82,8.16,0
7540.4,8,2,2,0,1,279,0,1,14.99,4.86,0
2804.13,11,1,0,0,1,689,0,5,11.35,2.38,0
25428.82,23,3,0,0,0,275,1,0,9.94,7.83,0
11213.55,5,4,0,0,0,527,0,5,20.78,2.61,0
1195.44,16,5,1,0,0,620,0,1,19.21,6.2,0
436.25,21,4,3,0,0,569,0,3,21.36,0.58,0
1647.71,18,3,0,0,0,849,0,1,19.27,4.72,0
1009.97,20,3,0,0,0,359,0,2,22.05,14.86,0
24761.0,22,0,0,1,0,171,0,3,21.27,2.36,0
3601.73,1,5,0,0,0,559,0,0,19.97,2.25,0
9702.02,5,3,0,0,0,201,0,0,17.2,1.13,0
2699.22,3,3,1,0,0,314,0,0,18.81,6.68,0
3014.98,13,3,1,0,0,389,0,1,22.58,4.14,0
3518.33,9,3,0,1,0,735,0,1,22.04,6.38,0
11636.08,0,1,1,1,0,465,1,2,21.87,3.71,0
5050.32,13,2,3,0,0,320,0,2,18.46,3.38,0
1199.67,2,7,2,0,1,128,0,1,15.86,10.76,1
20003.05,9,3,1,0,1,28,0,1,24.03,14.2,1
2677.25,8,3,1,0,0,168,0,1,12.41,6.91,0
2256.8,21,4,1,0,0,261,0,1,21.63,6.65,0
186.61,16,1,2,1,0,545,0,0,17.15,0.86,0
7087.72,14,2,0,1,0,148,0,2,17.82,2.39,0
4048.34,19,3,1,0,0,242,0,2,12.96,3.57,0
4043.73,4,4,1,0,1,80,0,0,21.71,17.55,1
2385.19,6,7,0,0,0,256,0,1,23.65,16.77,1
1990.26,18,4,0,0,0,138,0,0,3.22,10.31,0
2469.92,17,3,1,1,0,1317,0,4,17.94,2.81,0
